timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1729768723884,887,GET homepage-1,200,OK,no-8-prak-3 1-70,text,true,,783,189,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,427,0,0
1729768723528,1244,GET Logout,200,OK,no-8-prak-3 1-235,text,true,,1101,379,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,390,0,0
1729768723528,390,GET Logout-0,302,Found,no-8-prak-3 1-235,text,true,,318,190,287,287,http://gryffindor.hogwarts.d02.com/php/logout.php,390,0,0
1729768723918,854,GET Logout-1,200,OK,no-8-prak-3 1-235,text,true,,783,189,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,854,0,0
1729768723340,1432,GET Logout,200,OK,no-8-prak-3 1-187,text,true,,1101,379,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,674,0,0
1729768723340,674,GET Logout-0,302,Found,no-8-prak-3 1-187,text,true,,318,190,287,287,http://gryffindor.hogwarts.d02.com/php/logout.php,674,0,0
1729768724014,758,GET Logout-1,200,OK,no-8-prak-3 1-187,text,true,,783,189,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,758,0,0
1729768723413,1359,GET homepage,200,OK,no-8-prak-3 1-130,text,true,,1101,377,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,535,0,0
1729768723413,535,GET homepage-0,302,Found,no-8-prak-3 1-130,text,true,,318,188,287,287,http://gryffindor.hogwarts.d02.com/php/home.php,535,0,0
1729768723948,824,GET homepage-1,200,OK,no-8-prak-3 1-130,text,true,,783,189,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,363,0,0
1729768723352,1420,GET homepage,200,OK,no-8-prak-3 1-39,text,true,,1101,377,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,615,0,0
1729768723352,615,GET homepage-0,302,Found,no-8-prak-3 1-39,text,true,,318,188,287,287,http://gryffindor.hogwarts.d02.com/php/home.php,615,0,0
1729768723967,805,GET homepage-1,200,OK,no-8-prak-3 1-39,text,true,,783,189,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,344,0,0
1729768724189,583,GET homepage,200,OK,no-8-prak-3 1-266,text,true,,1101,377,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,53,0,0
1729768724189,53,GET homepage-0,302,Found,no-8-prak-3 1-266,text,true,,318,188,287,287,http://gryffindor.hogwarts.d02.com/php/home.php,53,0,0
1729768724242,530,GET homepage-1,200,OK,no-8-prak-3 1-266,text,true,,783,189,287,287,http://gryffindor.hogwarts.d02.com/php/login.php,530,0,0
